anio,mes,operación,pais_de_origen_o_destino,umed,cantidad,dolares,pesos
2000,Febrero,Importación,Austria,ton,0.252,1695,16123
2000,Abril,Importación,Austria,ton,0.336,2250,20928
2000,Mayo,Importación,Austria,ton,0.336,2256,21190
2000,Agosto,Importación,Austria,ton,0.588,3966,36962
2000,Noviembre,Importación,Austria,ton,0.336,2273,21669
2000,Abril,Importación,Brasil,ton,0.2,1739,16212
2000,Septiembre,Importación,Brasil,ton,0.22,1774,16298
2000,Septiembre,Importación,Canadá,ton,0.324,2858,26937
2000,Enero,Importación,China,ton,0.37,3000,28339
2000,Marzo,Importación,China,ton,0.5,5756,53678
2000,Abril,Importación,China,ton,19.72,17255,160497
2000,Julio,Importación,China,ton,0.5,5135,51451
2000,Agosto,Importación,China,ton,0.3,3000,28006
2000,Octubre,Importación,China,ton,20.01,8504,80475
2000,Noviembre,Importación,China,ton,0.3,3000,28137
2000,Enero,Importación,Estados Unidos,ton,0.093,723,6846
2000,Febrero,Importación,Estados Unidos,ton,3.971,6569,61807
2000,Marzo,Importación,Estados Unidos,ton,0.253,4211,39270
2000,Abril,Importación,Estados Unidos,ton,0.412,1500,14135
2000,Mayo,Importación,Estados Unidos,ton,0.137,1920,18111
2000,Junio,Importación,Estados Unidos,ton,0.029,773,7486
2000,Julio,Importación,Estados Unidos,ton,0.013,146,1390
2000,Agosto,Importación,Estados Unidos,ton,0.047,1142,10661
2000,Septiembre,Importación,Estados Unidos,ton,0.052,815,7607
2000,Octubre,Importación,Estados Unidos,ton,0.599,3997,38187
2000,Noviembre,Importación,Estados Unidos,ton,0.427,1530,14590
2000,Diciembre,Importación,Estados Unidos,ton,3.374,13223,124950
2000,Mayo,Importación,Francia,ton,0.57,1885,17792
2000,Octubre,Importación,Francia,ton,0.57,1841,17144
2000,Marzo,Importación,Nueva Zelanda,ton,0.136,432,4003
2000,Abril,Importación,Nueva Zelanda,ton,0.163,518,4865
2000,Febrero,Importación,Suiza,ton,0.815,5924,55892
2000,Julio,Importación,Suiza,ton,0.815,5987,56348
2000,Agosto,Importación,Suiza,ton,0.815,6081,56924
2000,Diciembre,Importación,Suiza,ton,0.815,5357,50386
2001,Diciembre,Importación,Alemania,ton,0.011,51,473
2001,Marzo,Importación,Austria,ton,1.01,6417,62273
2001,Mayo,Importación,Austria,ton,0.83,4436,41761
2001,Octubre,Importación,Austria,ton,0.83,4379,40544
2001,Marzo,Importación,Brasil,ton,0.2,1774,17482
2001,Septiembre,Importación,Brasil,ton,0.2,1651,15058
2001,Febrero,Importación,China,ton,19.72,21396,207346
2001,Junio,Importación,China,ton,315.52,284668,2579961
2001,Julio,Importación,China,ton,276.08,249852,2256463
2001,Septiembre,Importación,China,ton,98.6,87754,815217
2001,Diciembre,Importación,China,ton,403.68,367697,3383502
2001,Septiembre,Importación,Cuba,ton,72.799,67339,614165
2001,Octubre,Importación,Cuba,ton,36.416,32225,297598
2001,Enero,Importación,Estados Unidos,ton,0.213,922,9031
2001,Febrero,Importación,Estados Unidos,ton,0.139,1440,13949
2001,Marzo,Importación,Estados Unidos,ton,0.031,367,3555
2001,Abril,Importación,Estados Unidos,ton,0.408,913,8601
2001,Mayo,Importación,Estados Unidos,ton,0.234,1250,11500
2001,Junio,Importación,Estados Unidos,ton,1.548,4618,41931
2001,Julio,Importación,Estados Unidos,ton,0.258,778,7196
2001,Agosto,Importación,Estados Unidos,ton,3.727,8358,76214
2001,Septiembre,Importación,Estados Unidos,ton,46.514,89073,836574
2001,Octubre,Importación,Estados Unidos,ton,21.607,50309,467660
2001,Noviembre,Importación,Estados Unidos,ton,12.86,24436,225486
2001,Diciembre,Importación,Estados Unidos,ton,31.965,60943,558632
2001,Febrero,Importación,Francia,ton,0.57,1838,18172
2001,Junio,Importación,Francia,ton,0.228,651,5971
2001,Julio,Importación,Francia,ton,0.57,1737,15687
2001,Noviembre,Importación,Francia,ton,0.357,944,8681
2001,Mayo,Importación,Suiza,ton,1.231,8366,77593
2001,Octubre,Importación,Suiza,ton,1.019,7394,70403
2002,Abril,Exportación,Alemania,ton,1881.902,2823449,25865185
2002,Mayo,Exportación,Alemania,ton,1678.305,2859483,27064680
2002,Junio,Exportación,Alemania,ton,2530.394,4822055,47012431
2002,Julio,Exportación,Alemania,ton,2062.453,3903224,38201127
2002,Agosto,Exportación,Alemania,ton,639.616,1184423,11696046
2002,Septiembre,Exportación,Alemania,ton,94.401,174986,1760497
2002,Octubre,Exportación,Alemania,ton,147.406,389599,3901654
2002,Noviembre,Exportación,Alemania,ton,1154.157,3377030,34458869
2002,Diciembre,Exportación,Alemania,ton,804.142,2063545,21058559
2002,Abril,Exportación,Arabia Saudita,ton,209.924,324735,3002480
2002,Mayo,Exportación,Arabia Saudita,ton,202.928,372289,3535999
2002,Junio,Exportación,Arabia Saudita,ton,132.913,216669,2098218
2002,Julio,Exportación,Arabia Saudita,ton,60,93300,927894
2002,Mayo,Importación,Austria,ton,1.206,9036,81727
2002,Abril,Exportación,Bélgica,ton,248.928,368397,3356329
2002,Mayo,Exportación,Bélgica,ton,362.069,627862,5972996
2002,Junio,Exportación,Bélgica,ton,233.918,435144,4298057
2002,Julio,Exportación,Bélgica,ton,64.586,97915,944807
2002,Agosto,Exportación,Bélgica,ton,21.6,39960,397650
2002,Noviembre,Exportación,Bélgica,ton,138.762,544505,5521947
2002,Diciembre,Exportación,Bélgica,ton,46.595,137413,1411561
2002,Enero,Importación,Brasil,ton,0.2,1653,15355
2002,Junio,Exportación,Canadá,ton,19.72,32538,313660
2002,Enero,Importación,China,ton,234.9,216134,1979861
2002,Marzo,Importación,China,ton,101.5,97948,893109
2002,Abril,Importación,China,ton,162.4,177016,1603015
2002,Abril,Exportación,Costa Rica,ton,19.2,30720,278849
2002,Julio,Exportación,Costa Rica,ton,0.139,463,4489
2002,Septiembre,Exportación,Costa Rica,ton,0.555,1245,12895
2002,Enero,Importación,Cuba,ton,72.773,76412,698161
2002,Mayo,Exportación,España,ton,19.5,32663,309737
2002,Septiembre,Importación,España,ton,0.012,39,373
2002,Octubre,Importación,España,ton,3.552,11833,120303
2002,Enero,Importación,Estados Unidos,ton,37.36,76528,703187
2002,Febrero,Importación,Estados Unidos,ton,48.021,93012,846552
2002,Marzo,Importación,Estados Unidos,ton,18.568,38592,350240
2002,Abril,Importación,Estados Unidos,ton,44.814,88319,803751
2002,Abril,Exportación,Estados Unidos,ton,622.669,872301,7999595
2002,Mayo,Importación,Estados Unidos,ton,38.77,85309,812262
2002,Mayo,Exportación,Estados Unidos,ton,1831.121,3173724,30150517
2002,Junio,Importación,Estados Unidos,ton,7.933,17246,167659
2002,Junio,Exportación,Estados Unidos,ton,832.805,1442633,14154774
2002,Julio,Exportación,Estados Unidos,ton,963.71,1702316,16699013
2002,Agosto,Importación,Estados Unidos,ton,3.28,9069,89848
2002,Agosto,Exportación,Estados Unidos,ton,596.244,1014535,9997532
2002,Septiembre,Importación,Estados Unidos,ton,7.177,19951,199754
2002,Septiembre,Exportación,Estados Unidos,ton,499.946,1147396,11546416
2002,Octubre,Exportación,Estados Unidos,ton,1687.685,4905764,49478588
2002,Noviembre,Importación,Estados Unidos,ton,0.15,1459,14698
2002,Noviembre,Exportación,Estados Unidos,ton,992.34,2625511,26786229
2002,Diciembre,Importación,Estados Unidos,ton,0.067,784,7985
2002,Diciembre,Exportación,Estados Unidos,ton,439.78,1068108,10892943
2002,Septiembre,Exportación,Filipinas,ton,20.06,41123,411863
2002,Mayo,Importación,Francia,ton,0.57,1437,13099
2002,Abril,Exportación,Honduras,ton,3.123,5720,52393
2002,Marzo,Importación,Hungría,ton,0.874,5614,51573
2002,Abril,Exportación,Italia,ton,20.13,33215,306398
2002,Mayo,Exportación,Italia,ton,85.986,142734,1360452
2002,Junio,Exportación,Italia,ton,20.79,39501,383744
2002,Abril,Exportación,Japón,ton,40.514,79124,715645
2002,Mayo,Exportación,Japón,ton,59.466,116137,1104486
2002,Junio,Exportación,Japón,ton,72,140400,1372550
2002,Julio,Exportación,Japón,ton,39,89700,878598
2002,Mayo,Exportación,Países Bajos,ton,79.746,133929,1275516
2002,Agosto,Exportación,Países Bajos,ton,20.88,36000,350903
2002,Septiembre,Exportación,Países no Identificados,ton,0.014,368,3647
2002,Noviembre,Exportación,Países no Identificados,ton,0.012,225,2284
2002,Mayo,Exportación,Panamá,ton,10.03,17553,167112
2002,Agosto,Exportación,Panamá,ton,10.62,18585,182899
2002,Abril,Exportación,Perú,ton,0.025,319,2886
2002,Abril,Exportación,Puerto Rico,ton,42.123,64238,588312
2002,Mayo,Exportación,Puerto Rico,ton,21,32025,304564
2002,Junio,Exportación,Puerto Rico,ton,21.225,36932,358215
2002,Julio,Exportación,Puerto Rico,ton,42.127,73303,720847
2002,Abril,Exportación,Reino Unido,ton,904.394,1328908,12250842
2002,Mayo,Exportación,Reino Unido,ton,804.22,1352458,12815777
2002,Junio,Exportación,Reino Unido,ton,493.258,916463,8905173
2002,Julio,Exportación,Reino Unido,ton,505.46,962558,9439214
2002,Agosto,Exportación,Reino Unido,ton,81.9,154833,1519845
2002,Septiembre,Exportación,Reino Unido,ton,23.09,92378,924852
2002,Enero,Importación,Suiza,ton,0.611,4074,37166
2002,Abril,Importación,Suiza,ton,2.038,14322,129536
2002,Abril,Exportación,Suiza,ton,366.801,563515,5224331
2002,Mayo,Exportación,Suiza,ton,423.335,693817,6600715
2002,Junio,Exportación,Suiza,ton,263.137,479242,4730232
2002,Julio,Exportación,Suiza,ton,161.282,303905,2972230
2002,Agosto,Exportación,Suiza,ton,86.4,159840,1581617
2002,Octubre,Exportación,Suiza,ton,21.7,50995,509012
2002,Noviembre,Exportación,Suiza,ton,53.868,163070,1658292
2002,Mayo,Exportación,Venezuela,ton,45.38,47359,449535
2003,Enero,Exportación,Alemania,ton,719.125,1910721,20162195
2003,Febrero,Exportación,Alemania,ton,781.375,2034923,22334675
2003,Marzo,Exportación,Alemania,ton,793.195,2155055,23578042
2003,Abril,Exportación,Alemania,ton,990.056,2788566,29688119
2003,Mayo,Exportación,Alemania,ton,1071.036,3068520,31461908
2003,Junio,Exportación,Alemania,ton,1787.127,5221378,55092944
2003,Julio,Exportación,Alemania,ton,1109.762,3146159,32784083
2003,Agosto,Exportación,Alemania,ton,460.091,1277233,13681321
2003,Septiembre,Exportación,Alemania,ton,0.258,850,9190
2003,Octubre,Exportación,Alemania,ton,258.336,689902,7685098
2003,Noviembre,Importación,Alemania,ton,0.012,384,4228
2003,Noviembre,Exportación,Alemania,ton,1166.344,3212355,35782523
2003,Diciembre,Exportación,Alemania,ton,1669.265,4613292,51832096
2003,Enero,Exportación,Arabia Saudita,ton,67.557,173848,1872482
2003,Febrero,Exportación,Arabia Saudita,ton,201.075,523819,5740864
2003,Marzo,Exportación,Arabia Saudita,ton,259.2,705840,7647374
2003,Abril,Exportación,Arabia Saudita,ton,255.54,735030,7826116
2003,Mayo,Exportación,Arabia Saudita,ton,751.2,2133406,21853058
2003,Junio,Exportación,Arabia Saudita,ton,265.2,712221,7450464
2003,Julio,Exportación,Arabia Saudita,ton,184.8,500160,5213383
2003,Agosto,Exportación,Arabia Saudita,ton,129.6,368064,3901368
2003,Febrero,Exportación,Austria,ton,21,56700,623405
2003,Abril,Exportación,Bahamas,ton,0.001,3,32
2003,Enero,Exportación,Bélgica,ton,124.666,136478,1476586
2003,Febrero,Exportación,Bélgica,ton,39,104325,1135296
2003,Marzo,Exportación,Bélgica,ton,75.515,205568,2247010
2003,Abril,Exportación,Bélgica,ton,19.38,51357,552863
2003,Mayo,Exportación,Bélgica,ton,258.013,758086,7780424
2003,Junio,Exportación,Bélgica,ton,307.695,870352,9213191
2003,Julio,Exportación,Bélgica,ton,80.929,220362,2301101
2003,Agosto,Exportación,Bélgica,ton,8.082,17780,193363
2003,Octubre,Exportación,Bélgica,ton,22.101,55098,615907
2003,Noviembre,Exportación,Bélgica,ton,43.842,111797,1252775
2003,Diciembre,Exportación,Bélgica,ton,21,57750,646090
2003,Mayo,Exportación,Canadá,ton,42,124950,1286073
2003,Octubre,Exportación,Colombia,ton,9.9,27473,305137
2003,Agosto,Exportación,Costa Rica,ton,0.699,2205,23573
2003,Abril,Exportación,Cuba,ton,0.15,452,4796
2003,Enero,Exportación,Estados Unidos,ton,205.537,499580,5262366
2003,Febrero,Importación,Estados Unidos,ton,0.112,1402,15103
2003,Febrero,Exportación,Estados Unidos,ton,501.176,1177124,12852742
2003,Marzo,Exportación,Estados Unidos,ton,865.989,2198913,24052228
2003,Abril,Exportación,Estados Unidos,ton,1931.768,5093288,54112644
2003,Mayo,Exportación,Estados Unidos,ton,945.61,2509555,25707379
2003,Junio,Exportación,Estados Unidos,ton,607.461,1492253,15585562
2003,Julio,Exportación,Estados Unidos,ton,491.862,1338880,13970057
2003,Agosto,Exportación,Estados Unidos,ton,163.077,418759,4536412
2003,Septiembre,Exportación,Estados Unidos,ton,415.855,1041751,11360290
2003,Octubre,Exportación,Estados Unidos,ton,794.114,2052935,22983506
2003,Noviembre,Exportación,Estados Unidos,ton,400.06,1017214,11350114
2003,Diciembre,Exportación,Estados Unidos,ton,292.548,731257,8219968
2003,Julio,Exportación,Filipinas,ton,19.175,51811,539285
2003,Noviembre,Exportación,Filipinas,ton,19.72,58963,652025
2003,Febrero,Exportación,Francia,ton,0.25,677,7470
2003,Mayo,Exportación,Honduras,ton,3,7500,76275
2003,Diciembre,Exportación,Honduras,ton,0.144,438,4915
2003,Julio,Exportación,Islas Vírgenes (Reino Unido),ton,63,182700,1922058
2003,Agosto,Exportación,Islas Vírgenes (Reino Unido),ton,63,179550,1952661
2003,Mayo,Exportación,Italia,ton,42.284,118396,1206724
2003,Junio,Exportación,Italia,ton,13.666,34166,360820
2003,Agosto,Exportación,Italia,ton,19.562,56730,600566
2003,Diciembre,Importación,Italia,ton,0.4,1213,13802
2003,Abril,Exportación,Japón,ton,37.68,128232,1360567
2003,Mayo,Exportación,Japón,ton,72,254664,2635106
2003,Junio,Exportación,Japón,ton,57.46,182477,1926275
2003,Agosto,Exportación,Japón,ton,39,159900,1715295
2003,Diciembre,Exportación,Japón,ton,18,57600,643018
2003,Marzo,Exportación,Países Bajos,ton,21,63000,678327
2003,Mayo,Exportación,Países Bajos,ton,21,63000,648440
2003,Junio,Exportación,Países Bajos,ton,21.406,58867,618186
2003,Octubre,Exportación,Países no Identificados,ton,0.2,528,5882
2003,Diciembre,Exportación,Países no Identificados,ton,0.118,434,4881
2003,Marzo,Exportación,Reino Unido,ton,122.706,324109,3520698
2003,Abril,Exportación,Reino Unido,ton,166.803,426633,4533780
2003,Mayo,Exportación,Reino Unido,ton,105.669,283681,2910490
2003,Junio,Exportación,Reino Unido,ton,656.023,1782894,18655471
2003,Julio,Exportación,Reino Unido,ton,380.663,1054496,11011547
2003,Agosto,Exportación,Reino Unido,ton,189.787,537903,5770181
2003,Septiembre,Exportación,Reino Unido,ton,107.711,282543,3088759
2003,Octubre,Exportación,Reino Unido,ton,21,56700,637059
2003,Noviembre,Exportación,Reino Unido,ton,45.728,116607,1282126
2003,Diciembre,Exportación,Reino Unido,ton,110.546,280078,3165227
2003,Enero,Exportación,Suiza,ton,21,50925,527649
2003,Febrero,Exportación,Suiza,ton,74.621,204302,2233576
2003,Marzo,Exportación,Suiza,ton,61.007,166375,1801677
2003,Mayo,Exportación,Suiza,ton,256.162,737183,7523683
2003,Junio,Exportación,Suiza,ton,102,316200,3344606
2003,Julio,Exportación,Suiza,ton,262.826,771634,8045559
2003,Octubre,Importación,Suiza,ton,1.018,9340,100047
2003,Octubre,Exportación,Suiza,ton,42.159,124419,1390805
2003,Noviembre,Exportación,Suiza,ton,113.717,321149,3613643
2003,Diciembre,Exportación,Suiza,ton,36.616,107711,1211393
2003,Diciembre,Exportación,Venezuela,ton,0.108,296,3327
2004,Enero,Exportación,Alemania,ton,890.116,2419293,26406126
2004,Febrero,Exportación,Alemania,ton,891.224,2397083,26400141
2004,Marzo,Exportación,Alemania,ton,1880.543,5032693,55360251
2004,Abril,Exportación,Alemania,ton,1595.375,4069164,45828137
2004,Mayo,Importación,Alemania,ton,0.005,18,203
2004,Mayo,Exportación,Alemania,ton,2030.111,5210696,60128726
2004,Junio,Exportación,Alemania,ton,1635.133,3874666,44141894
2004,Julio,Exportación,Alemania,ton,1143.456,2613884,30020561
2004,Agosto,Exportación,Alemania,ton,361.328,731013,8330938
2004,Septiembre,Exportación,Alemania,ton,165.567,323623,3726992
2004,Octubre,Exportación,Alemania,ton,20.4,49980,575660
2004,Noviembre,Exportación,Alemania,ton,153.164,279742,3193752
2004,Diciembre,Exportación,Alemania,ton,734.043,1304928,14643396
2004,Enero,Exportación,Arabia Saudita,ton,57.6,147456,1595179
2004,Marzo,Exportación,Arabia Saudita,ton,255.993,688092,7547340
2004,Abril,Exportación,Arabia Saudita,ton,307.148,888087,9996983
2004,Mayo,Exportación,Arabia Saudita,ton,259.924,686856,7928921
2004,Junio,Exportación,Arabia Saudita,ton,283.022,726311,8259662
2004,Julio,Exportación,Arabia Saudita,ton,121.328,313796,3603936
2004,Agosto,Exportación,Arabia Saudita,ton,105.334,264477,3022509
2004,Septiembre,Exportación,Arabia Saudita,ton,23.616,57172,658581
2004,Diciembre,Exportación,Arabia Saudita,ton,18.88,33984,378922
2004,Septiembre,Importación,Argentina,ton,0.605,4230,48346
2004,Enero,Exportación,Bélgica,ton,128.317,368527,4017641
2004,Febrero,Exportación,Bélgica,ton,21,61950,689534
2004,Marzo,Exportación,Bélgica,ton,260.348,696851,7680457
2004,Abril,Exportación,Bélgica,ton,85.568,231448,2588085
2004,Mayo,Exportación,Bélgica,ton,215.956,570286,6570548
2004,Junio,Exportación,Bélgica,ton,285.455,728062,8291466
2004,Julio,Exportación,Bélgica,ton,22.923,60193,693772
2004,Septiembre,Exportación,Bélgica,ton,41.057,114972,1324579
2004,Octubre,Exportación,Bélgica,ton,23.4,41872,472588
2004,Diciembre,Exportación,Bélgica,ton,194.284,338090,3795383
2004,Marzo,Importación,Brasil,ton,0.5,2841,31164
2004,Agosto,Importación,Brasil,ton,0.5,3117,35437
2004,Octubre,Importación,Brasil,ton,0.9,6631,75824
2004,Noviembre,Importación,Brasil,ton,0.6,3875,44221
2004,Mayo,Exportación,Costa Rica,ton,0.009,215,2488
2004,Agosto,Exportación,Costa Rica,ton,18.6,29202,333265
2004,Septiembre,Exportación,Costa Rica,ton,0.01,90,1033
2004,Octubre,Exportación,Cuba,ton,0.128,359,4064
2004,Septiembre,Exportación,Dinamarca,ton,0,2,23
2004,Noviembre,Exportación,El Salvador,ton,0.136,341,3869
2004,Marzo,Exportación,España,ton,64.8,179820,1966655
2004,Junio,Exportación,España,ton,87.337,216023,2463900
2004,Julio,Exportación,España,ton,0.02,16,184
2004,Diciembre,Exportación,España,ton,4.274,17416,193689
2004,Enero,Exportación,Estados Unidos,ton,217.729,578945,6313793
2004,Febrero,Exportación,Estados Unidos,ton,235.79,616625,6785108
2004,Marzo,Exportación,Estados Unidos,ton,73.666,216858,2381643
2004,Abril,Importación,Estados Unidos,ton,0.071,1021,11204
2004,Abril,Exportación,Estados Unidos,ton,138.422,367567,4139585
2004,Mayo,Exportación,Estados Unidos,ton,290.859,714797,8224901
2004,Junio,Exportación,Estados Unidos,ton,820.831,1873695,21271530
2004,Julio,Exportación,Estados Unidos,ton,276.688,551667,6325677
2004,Agosto,Importación,Estados Unidos,ton,5.38,9700,110630
2004,Agosto,Exportación,Estados Unidos,ton,110.879,196175,2236987
2004,Septiembre,Exportación,Estados Unidos,ton,78.779,133252,1528478
2004,Octubre,Exportación,Estados Unidos,ton,555.929,973881,11137293
2004,Noviembre,Exportación,Estados Unidos,ton,646.964,1178329,13422831
2004,Diciembre,Exportación,Estados Unidos,ton,226.157,397302,4467090
2004,Abril,Exportación,Filipinas,ton,21.386,57355,641315
2004,Octubre,Exportación,Filipinas,ton,22.33,58166,660320
2004,Abril,Exportación,Francia,ton,0.002,2,23
2004,Septiembre,Exportación,Francia,ton,3,8640,99601
2004,Noviembre,Exportación,Francia,ton,0,1,11
2004,Febrero,Exportación,Honduras,ton,0.054,164,1795
2004,Marzo,Exportación,Honduras,ton,0.252,1423,15631
2004,Agosto,Exportación,Honduras,ton,0.09,274,3109
2004,Septiembre,Exportación,Honduras,ton,0.108,329,3744
2004,Octubre,Exportación,Honduras,ton,0.204,636,7324
2004,Diciembre,Exportación,Honduras,ton,0.144,438,4938
2004,Enero,Exportación,Hong Kong,ton,2.4,6192,67815
2004,Abril,Exportación,Hong Kong,ton,6,15600,174881
2004,Abril,Exportación,Italia,ton,21.197,61471,695292
2004,Mayo,Exportación,Italia,ton,43.264,121263,1399794
2004,Junio,Exportación,Italia,ton,56.094,162673,1842810
2004,Febrero,Exportación,Japón,ton,0.018,57,630
2004,Marzo,Exportación,Japón,ton,0.082,72,795
2004,Mayo,Exportación,Japón,ton,20.288,58429,666704
2004,Junio,Exportación,Japón,ton,58.155,177615,2022436
2004,Julio,Exportación,Japón,ton,0.004,30,343
2004,Agosto,Exportación,Japón,ton,20.1,52530,599094
2004,Septiembre,Exportación,Japón,ton,36.672,106956,1226706
2004,Marzo,Exportación,Países Bajos,ton,40.778,108469,1199429
2004,Abril,Exportación,Países Bajos,ton,43.2,112104,1265441
2004,Junio,Exportación,Países Bajos,ton,152.407,401285,4571757
2004,Agosto,Exportación,Países Bajos,ton,64.8,131760,1503540
2004,Diciembre,Exportación,Países Bajos,ton,21.6,25920,291349
2004,Febrero,Exportación,Países no Identificados,ton,0.176,681,7500
2004,Abril,Exportación,Países no Identificados,ton,0.185,301,3387
2004,Junio,Exportación,Países no Identificados,ton,0.218,930,10576
2004,Septiembre,Exportación,Países no Identificados,ton,0.029,152,1762
2004,Octubre,Exportación,Países no Identificados,ton,0.024,88,990
2004,Noviembre,Exportación,Países no Identificados,ton,0.096,340,3874
2004,Diciembre,Exportación,Países no Identificados,ton,0.57,215,2422
2004,Junio,Exportación,Perú,ton,0.04,184,2104
2004,Enero,Exportación,Reino Unido,ton,146.1,373122,4086470
2004,Febrero,Exportación,Reino Unido,ton,63,153300,1671859
2004,Marzo,Exportación,Reino Unido,ton,481.515,1225454,13501216
2004,Abril,Exportación,Reino Unido,ton,271.591,716745,8089715
2004,Mayo,Exportación,Reino Unido,ton,724.827,1900946,21864524
2004,Junio,Exportación,Reino Unido,ton,641.89,1563371,17757372
2004,Julio,Exportación,Reino Unido,ton,542.841,1399424,16073476
2004,Agosto,Exportación,Reino Unido,ton,249.808,622496,7102253
2004,Septiembre,Exportación,Reino Unido,ton,166.86,324674,3723701
2004,Octubre,Exportación,Reino Unido,ton,42,97440,1106733
2004,Noviembre,Exportación,Reino Unido,ton,22.535,38310,434615
2004,Diciembre,Exportación,Reino Unido,ton,173.157,295842,3333351
2004,Enero,Exportación,Suiza,ton,85.2,219240,2378184
2004,Febrero,Exportación,Suiza,ton,40.12,115345,1265847
2004,Marzo,Exportación,Suiza,ton,41.631,112604,1240122
2004,Abril,Exportación,Suiza,ton,172.932,467554,5283333
2004,Mayo,Exportación,Suiza,ton,107.575,280032,3197669
2004,Junio,Exportación,Suiza,ton,434.821,1650414,18794173
2004,Julio,Exportación,Suiza,ton,22.32,55845,640894
2004,Agosto,Exportación,Suiza,ton,43.8,107488,1225277
2004,Septiembre,Exportación,Suiza,ton,45.242,106614,1224973
2004,Diciembre,Exportación,Suiza,ton,98.725,179718,2025805
2004,Agosto,Exportación,Venezuela,ton,20,56600,645534
2004,Octubre,Exportación,Venezuela,ton,20.06,56770,642347
2004,Diciembre,Exportación,Venezuela,ton,20.06,48565,540106
2005,Enero,Exportación,Alemania,ton,568.355,972036,10895565
2005,Febrero,Exportación,Alemania,ton,959.842,1549694,17259214
2005,Marzo,Exportación,Alemania,ton,622.254,994396,11060395
2005,Abril,Exportación,Alemania,ton,780.31,1331417,14806520
2005,Mayo,Exportación,Alemania,ton,1701.243,2778801,30480249
2005,Junio,Exportación,Alemania,ton,1475.159,2477311,26824277
2005,Julio,Exportación,Alemania,ton,1189.826,1984196,21226125
2005,Agosto,Exportación,Alemania,ton,605.121,1007070,10714250
2005,Septiembre,Exportación,Alemania,ton,105.958,169920,1837163
2005,Octubre,Exportación,Alemania,ton,128.731,236792,2568543
2005,Noviembre,Exportación,Alemania,ton,945.072,1835303,19642705
2005,Diciembre,Exportación,Alemania,ton,537.275,1077493,11453644
2006,Enero,Exportación,Alemania,ton,327.047,663598,7046253
2006,Febrero,Exportación,Alemania,ton,379.691,674810,7066650
2006,Marzo,Exportación,Alemania,ton,1331.161,2443222,26103361
2006,Abril,Exportación,Alemania,ton,1291.96,2532427,27853544
2006,Mayo,Exportación,Alemania,ton,2396.508,4635829,51383971
2006,Junio,Exportación,Alemania,ton,1790.152,3441213,39162989
2006,Julio,Exportación,Alemania,ton,1540.483,2868896,31658266
2006,Agosto,Exportación,Alemania,ton,1037.235,1881158,20479082
2006,Septiembre,Exportación,Alemania,ton,297.656,520842,5726151
2006,Octubre,Exportación,Alemania,ton,469.674,876731,9591470
2006,Noviembre,Exportación,Alemania,ton,1141.376,2240227,24369367
2006,Diciembre,Exportación,Alemania,ton,972.795,1839223,19974802
2007,Enero,Exportación,Alemania,ton,553.441,1021767,11206699
2007,Febrero,Exportación,Alemania,ton,552.076,944561,10373781
2007,Marzo,Exportación,Alemania,ton,1649.375,2732356,30357193
2007,Abril,Exportación,Alemania,ton,1792.086,3043174,33441448
2007,Mayo,Exportación,Alemania,ton,2292.482,4044187,43854931
2007,Junio,Exportación,Alemania,ton,3154.452,5630808,61003462
2007,Julio,Exportación,Alemania,ton,1809.314,3326323,35858979
2007,Agosto,Exportación,Alemania,ton,1470.079,2716640,29985255
2007,Septiembre,Exportación,Alemania,ton,466.909,844468,9302232
2007,Octubre,Exportación,Alemania,ton,248.876,473134,5140013
2007,Noviembre,Exportación,Alemania,ton,1611.894,3481650,37856840
2007,Diciembre,Exportación,Alemania,ton,1205.809,3087212,33511341
2008,Enero,Exportación,Alemania,ton,624.739,1477915,16107718
2008,Febrero,Exportación,Alemania,ton,739.657,1813584,19541619
2008,Marzo,Exportación,Alemania,ton,1471.826,3732196,40070128
2008,Abril,Exportación,Alemania,ton,2986.99,8231874,86756368
2008,Mayo,Exportación,Alemania,ton,3410.638,9966549,104084247
2008,Junio,Exportación,Alemania,ton,3046.039,9097412,93988580
2008,Julio,Exportación,Alemania,ton,1133.464,3353438,34441856
2008,Agosto,Exportación,Alemania,ton,685.363,2038471,20494538
2008,Septiembre,Exportación,Alemania,ton,345.398,1028822,10871041
2008,Octubre,Exportación,Alemania,ton,334.227,1036776,13107103
2008,Noviembre,Exportación,Alemania,ton,901.799,2859938,37275143
2008,Diciembre,Exportación,Alemania,ton,1147.172,3363385,45131217
2009,Enero,Exportación,Alemania,ton,1002.917,2958515,41307305
2009,Febrero,Exportación,Alemania,ton,862.595,2473892,36109129
2009,Marzo,Exportación,Alemania,ton,812.506,2322599,34328547
2009,Abril,Exportación,Alemania,ton,1102.292,3194748,43390483
2009,Mayo,Exportación,Alemania,ton,2155.581,6676465,87850874
2009,Junio,Exportación,Alemania,ton,2448.568,7627003,101538971
2009,Julio,Exportación,Alemania,ton,2019.867,5890829,79083679
2009,Agosto,Exportación,Alemania,ton,1322.274,3909279,50753288
2009,Septiembre,Exportación,Alemania,ton,1035.216,3012274,40482115
2009,Octubre,Exportación,Alemania,ton,639.551,2017926,26689432
2009,Noviembre,Exportación,Alemania,ton,942.616,2938433,38578995
2009,Diciembre,Exportación,Alemania,ton,2173.359,6913166,88645131
2005,Febrero,Exportación,Arabia Saudita,ton,38.4,100224,1109800
2005,Mayo,Exportación,Arabia Saudita,ton,191.666,321611,3544243
