Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2018,29,Tlaxcala,164,Tlaxcala,24,Panotla,1,Abeja,2,Cera,0.089,0,98,8.722,0
2018,29,Tlaxcala,164,Tlaxcala,24,Panotla,1,Abeja,7,Miel,4.253,0,51.29,218.157,0
2018,29,Tlaxcala,164,Tlaxcala,41,Papalotla de Xicohténcatl,1,Abeja,2,Cera,0.998,0,98,97.804,0
2018,29,Tlaxcala,164,Tlaxcala,41,Papalotla de Xicohténcatl,1,Abeja,7,Miel,47.657,0,42.59,2029.71,0
2018,29,Tlaxcala,164,Tlaxcala,49,San Damián Texóloc,1,Abeja,2,Cera,0.079,0,97,7.663,0
2018,29,Tlaxcala,164,Tlaxcala,49,San Damián Texóloc,1,Abeja,7,Miel,3.892,0,51.47,200.315,0
2018,29,Tlaxcala,164,Tlaxcala,50,San Francisco Tetlanohcan,1,Abeja,2,Cera,0.199,0,99,19.701,0
2018,29,Tlaxcala,164,Tlaxcala,50,San Francisco Tetlanohcan,1,Abeja,7,Miel,7.553,0,48.58,366.914,0
2018,29,Tlaxcala,164,Tlaxcala,51,San Jerónimo Zacualpan,1,Abeja,2,Cera,0.093,0,96,8.928,0
2018,29,Tlaxcala,164,Tlaxcala,51,San Jerónimo Zacualpan,1,Abeja,7,Miel,2.089,0,50.58,105.658,0
2018,29,Tlaxcala,164,Tlaxcala,54,San Lorenzo Axocomanitla,1,Abeja,2,Cera,0.179,0,98,17.542,0
2018,29,Tlaxcala,164,Tlaxcala,54,San Lorenzo Axocomanitla,1,Abeja,7,Miel,7.088,0,50.59,358.578,0
2018,29,Tlaxcala,164,Tlaxcala,55,San Lucas Tecopilco,1,Abeja,2,Cera,0.079,0,97,7.663,0
2018,29,Tlaxcala,164,Tlaxcala,55,San Lucas Tecopilco,1,Abeja,7,Miel,2.331,0,48.58,113.246,0
2018,29,Tlaxcala,164,Tlaxcala,56,Santa Ana Nopalucan,1,Abeja,2,Cera,0.099,0,98,9.702,0
2018,29,Tlaxcala,164,Tlaxcala,56,Santa Ana Nopalucan,1,Abeja,7,Miel,4.075,0,50,203.75,0
2018,29,Tlaxcala,164,Tlaxcala,57,Santa Apolonia Teacalco,1,Abeja,2,Cera,0.094,0,97,9.118,0
2018,29,Tlaxcala,164,Tlaxcala,57,Santa Apolonia Teacalco,1,Abeja,7,Miel,2.466,0,50.56,124.686,0
2018,29,Tlaxcala,164,Tlaxcala,58,Santa Catarina Ayometla,1,Abeja,2,Cera,0.079,0,98,7.742,0
2018,29,Tlaxcala,164,Tlaxcala,58,Santa Catarina Ayometla,1,Abeja,7,Miel,2.374,0,50.58,120.066,0
2018,29,Tlaxcala,164,Tlaxcala,26,Santa Cruz Tlaxcala,1,Abeja,2,Cera,0.229,0,98,22.442,0
2018,29,Tlaxcala,164,Tlaxcala,26,Santa Cruz Tlaxcala,1,Abeja,7,Miel,9.334,0,45.3,422.79,0
2018,29,Tlaxcala,164,Tlaxcala,28,Teolocholco,1,Abeja,2,Cera,0.108,0,98,10.584,0
2018,29,Tlaxcala,164,Tlaxcala,28,Teolocholco,1,Abeja,7,Miel,3.376,0,45.3,152.918,0
2018,29,Tlaxcala,164,Tlaxcala,19,Tepetitla de Lardizábal,1,Abeja,2,Cera,0.579,0,61.64,35.69,0
2018,29,Tlaxcala,164,Tlaxcala,19,Tepetitla de Lardizábal,1,Abeja,7,Miel,25.034,0,45.29,1133.908,0
2018,29,Tlaxcala,164,Tlaxcala,29,Tepeyanco,1,Abeja,2,Cera,0.399,0,70.11,27.974,0
2018,29,Tlaxcala,164,Tlaxcala,29,Tepeyanco,1,Abeja,7,Miel,18.881,0,45.29,855.212,0
2018,29,Tlaxcala,164,Tlaxcala,32,Tetlatlahuca,1,Abeja,2,Cera,0.089,0,98,8.722,0
2018,29,Tlaxcala,164,Tlaxcala,32,Tetlatlahuca,1,Abeja,7,Miel,3.225,0,49.41,159.358,0
2018,29,Tlaxcala,164,Tlaxcala,33,Tlaxcala,1,Abeja,2,Cera,0.109,0,98,10.682,0
2018,29,Tlaxcala,164,Tlaxcala,33,Tlaxcala,1,Abeja,7,Miel,2.088,0,49.71,103.788,0
2018,29,Tlaxcala,164,Tlaxcala,36,Totolac,1,Abeja,2,Cera,0.189,0,76.79,14.513,0
2018,29,Tlaxcala,164,Tlaxcala,36,Totolac,1,Abeja,7,Miel,7.087,0,50,354.35,0
2018,29,Tlaxcala,164,Tlaxcala,40,Xaltocan,1,Abeja,2,Cera,0.119,0,97,11.543,0
2018,29,Tlaxcala,164,Tlaxcala,40,Xaltocan,1,Abeja,7,Miel,4.477,0,48.58,217.492,0
2018,29,Tlaxcala,164,Tlaxcala,42,Xicohtzinco,1,Abeja,2,Cera,0.089,0,99,8.811,0
2018,29,Tlaxcala,164,Tlaxcala,42,Xicohtzinco,1,Abeja,7,Miel,2.462,0,50.59,124.548,0
2018,29,Tlaxcala,164,Tlaxcala,43,Yauhquemehcan,1,Abeja,2,Cera,0.158,0,98,15.484,0
2018,29,Tlaxcala,164,Tlaxcala,43,Yauhquemehcan,1,Abeja,7,Miel,5.995,0,48.59,291.29,0
2018,29,Tlaxcala,164,Tlaxcala,44,Zacatelco,1,Abeja,2,Cera,0.089,0,97,8.633,0
2018,29,Tlaxcala,164,Tlaxcala,44,Zacatelco,1,Abeja,7,Miel,2.083,0,50.58,105.358,0
2018,30,Veracruz,177,Choapas,209,Uxpanapa,1,Abeja,2,Cera,1.648,0,108.83,179.352,0
2018,30,Veracruz,177,Choapas,209,Uxpanapa,1,Abeja,7,Miel,21.207,0,53.55,1135.66,0
2018,30,Veracruz,174,Ciudad Alemán,174,Tierra Blanca,1,Abeja,2,Cera,1.63,0,100,163,0
2018,30,Veracruz,174,Ciudad Alemán,174,Tierra Blanca,1,Abeja,7,Miel,54.8,0,41.26,2260.829,0
2018,30,Veracruz,170,Coatepec,10,Altotonga,1,Abeja,2,Cera,1.513,0,96.13,145.445,0
2018,30,Veracruz,170,Coatepec,10,Altotonga,1,Abeja,7,Miel,34.392,0,52.24,1796.654,0
2018,30,Veracruz,170,Coatepec,17,Apazapan,1,Abeja,2,Cera,0.098,0,75.66,7.415,0
2018,30,Veracruz,170,Coatepec,17,Apazapan,1,Abeja,7,Miel,1.109,0,44.81,49.689,0
2018,30,Veracruz,170,Coatepec,25,Ayahualulco,1,Abeja,2,Cera,0.941,0,105.13,98.927,0
2018,30,Veracruz,170,Coatepec,25,Ayahualulco,1,Abeja,7,Miel,21.401,0,52.24,1117.999,0
2018,30,Veracruz,170,Coatepec,38,Coatepec,1,Abeja,2,Cera,41.707,0,76.06,3172.234,0
2018,30,Veracruz,170,Coatepec,38,Coatepec,1,Abeja,7,Miel,537.131,0,41.19,22125.286,0
2018,30,Veracruz,170,Coatepec,46,Cosautlán de Carvajal,1,Abeja,2,Cera,9.525,0,76.59,729.537,0
2018,30,Veracruz,170,Coatepec,46,Cosautlán de Carvajal,1,Abeja,7,Miel,111.849,0,41.17,4605.336,0
2018,30,Veracruz,170,Coatepec,65,Emiliano Zapata,1,Abeja,2,Cera,6.14,0,76.26,468.237,0
2018,30,Veracruz,170,Coatepec,65,Emiliano Zapata,1,Abeja,7,Miel,69.78,0,41.11,2868.626,0
2018,30,Veracruz,170,Coatepec,79,Ixhuacán de Los Reyes,1,Abeja,2,Cera,3.844,0,75.81,291.416,0
2018,30,Veracruz,170,Coatepec,79,Ixhuacán de Los Reyes,1,Abeja,7,Miel,41.88,0,42.25,1769.621,0
2018,30,Veracruz,170,Coatepec,86,Jalacingo,1,Abeja,2,Cera,1.136,0,107.13,121.7,0
2018,30,Veracruz,170,Coatepec,86,Jalacingo,1,Abeja,7,Miel,25.817,0,52.24,1348.691,0
2018,30,Veracruz,170,Coatepec,132,Las Vigas de Ramírez,1,Abeja,2,Cera,0.48,0,108.13,51.902,0
2018,30,Veracruz,170,Coatepec,132,Las Vigas de Ramírez,1,Abeja,7,Miel,10.889,0,52.24,568.85,0
2018,30,Veracruz,170,Coatepec,128,Perote,1,Abeja,2,Cera,1.45,0,99.13,143.739,0
2018,30,Veracruz,170,Coatepec,128,Perote,1,Abeja,7,Miel,32.975,0,52.23,1722.435,0
2018,30,Veracruz,170,Coatepec,164,Teocelo,1,Abeja,2,Cera,10.926,0,76.06,831.032,0
2018,30,Veracruz,170,Coatepec,164,Teocelo,1,Abeja,7,Miel,117.713,0,41.5,4885.137,0
2018,30,Veracruz,170,Coatepec,87,Xalapa,1,Abeja,2,Cera,0.875,0,76.06,66.553,0
2018,30,Veracruz,170,Coatepec,87,Xalapa,1,Abeja,7,Miel,9.96,0,43.71,435.363,0
2018,30,Veracruz,170,Coatepec,92,Xico,1,Abeja,2,Cera,5.18,0,75.85,392.879,0
2018,30,Veracruz,170,Coatepec,92,Xico,1,Abeja,7,Miel,56.43,0,41.54,2343.967,0
2018,30,Veracruz,171,Fortín,14,Amatlán de Los Reyes,1,Abeja,7,Miel,120.749,0,48.87,5900.419,0
2018,30,Veracruz,171,Fortín,21,Atoyac,1,Abeja,7,Miel,16.66,0,56.99,949.391,0
2018,30,Veracruz,171,Fortín,31,Carrillo Puerto,1,Abeja,7,Miel,16.87,0,56.99,961.355,0
2018,30,Veracruz,171,Fortín,41,Coetzala,1,Abeja,7,Miel,7,0,48.86,342.044,0
2018,30,Veracruz,171,Fortín,43,Comapa,1,Abeja,7,Miel,24.151,0,58.79,1419.733,0
2018,30,Veracruz,171,Fortín,44,Córdoba,1,Abeja,7,Miel,38.85,0,48.87,1898.437,0
2018,30,Veracruz,171,Fortín,47,Coscomatepec,1,Abeja,7,Miel,137.9,0,58.79,8106.521,0
2018,30,Veracruz,171,Fortín,52,Cuichapa,1,Abeja,7,Miel,40.251,0,51.28,2063.918,0
2018,30,Veracruz,171,Fortín,53,Cuitláhuac,1,Abeja,7,Miel,0.77,0,56.99,43.88,0
2018,30,Veracruz,171,Fortín,68,Fortín,1,Abeja,7,Miel,7,0,48.86,342.036,0
2018,30,Veracruz,171,Fortín,71,Huatusco,1,Abeja,7,Miel,60.864,0,58.79,3577.923,0
2018,30,Veracruz,171,Fortín,80,Ixhuatlán del Café,1,Abeja,7,Miel,10.36,0,58.79,609.02,0
2018,30,Veracruz,171,Fortín,85,Ixtaczoquitlán,1,Abeja,7,Miel,8.4,0,48.87,410.466,0
2018,30,Veracruz,171,Fortín,137,Los Reyes,1,Abeja,7,Miel,2.45,0,59.9,146.755,0
2018,30,Veracruz,171,Fortín,117,Omealca,1,Abeja,7,Miel,68.252,0,51.28,3499.787,0
2018,30,Veracruz,171,Fortín,125,Paso del Macho,1,Abeja,7,Miel,11.095,0,56.99,632.264,0
2018,30,Veracruz,171,Fortín,159,Tehuipango,1,Abeja,7,Miel,0.245,0,59.88,14.67,0
2018,30,Veracruz,171,Fortín,165,Tepatlaxco,1,Abeja,7,Miel,4.27,0,56.99,243.332,0
2018,30,Veracruz,171,Fortín,168,Tequila,1,Abeja,7,Miel,4.725,0,59.9,283.015,0
2018,30,Veracruz,171,Fortín,173,Tezonapa,1,Abeja,7,Miel,73.5,0,51.28,3768.751,0
2018,30,Veracruz,171,Fortín,24,Tlaltetela,1,Abeja,7,Miel,17.675,0,58.79,1039.033,0
2018,30,Veracruz,171,Fortín,186,Tomatlán,1,Abeja,7,Miel,1.015,0,58.78,59.666,0
2018,30,Veracruz,171,Fortín,188,Totutla,1,Abeja,7,Miel,10.395,0,58.79,611.076,0
2018,30,Veracruz,171,Fortín,196,Yanga,1,Abeja,7,Miel,3.01,0,56.99,171.525,0
2018,30,Veracruz,171,Fortín,200,Zentla,1,Abeja,7,Miel,17.325,0,58.79,1018.46,0
2018,30,Veracruz,171,Fortín,201,Zongolica,1,Abeja,7,Miel,11.2,0,59.9,670.846,0
2018,30,Veracruz,167,Huayacocotla,76,Ilamatlán,1,Abeja,2,Cera,0.153,0,68.5,10.481,0
2018,30,Veracruz,167,Huayacocotla,76,Ilamatlán,1,Abeja,7,Miel,1.542,0,42,64.764,0
2018,30,Veracruz,167,Huayacocotla,83,Ixhuatlán de Madero,1,Abeja,7,Miel,6.35,0,40,254,0
2018,30,Veracruz,167,Huayacocotla,170,Texcatepec,1,Abeja,2,Cera,0.211,0,68,14.348,0
2018,30,Veracruz,167,Huayacocotla,170,Texcatepec,1,Abeja,7,Miel,2.14,0,40,85.6,0
2018,30,Veracruz,167,Huayacocotla,180,Tlachichilco,1,Abeja,7,Miel,23,0,53,1219,0
2018,30,Veracruz,167,Huayacocotla,202,Zontecomatlán de López Y Fuentes,1,Abeja,2,Cera,0.942,0,68,64.056,0
2018,30,Veracruz,167,Huayacocotla,202,Zontecomatlán de López Y Fuentes,1,Abeja,7,Miel,9.582,0,40,383.28,0
2018,30,Veracruz,176,Jáltipan,3,Acayucan,1,Abeja,2,Cera,0.736,0,104.64,77.015,0
2018,30,Veracruz,176,Jáltipan,3,Acayucan,1,Abeja,7,Miel,11.126,0,41.85,465.676,0
2018,30,Veracruz,176,Jáltipan,59,Chinameca,1,Abeja,2,Cera,0.276,0,104.45,28.828,0
2018,30,Veracruz,176,Jáltipan,59,Chinameca,1,Abeja,7,Miel,4.196,0,41.77,175.275,0
2018,30,Veracruz,176,Jáltipan,73,Hueyapan de Ocampo,1,Abeja,2,Cera,0.131,0,105.34,13.8,0
2018,30,Veracruz,176,Jáltipan,73,Hueyapan de Ocampo,1,Abeja,7,Miel,2.033,0,41.88,85.14,0
2018,30,Veracruz,176,Jáltipan,89,Jáltipan,1,Abeja,2,Cera,0.686,0,104.83,71.913,0
2018,30,Veracruz,176,Jáltipan,89,Jáltipan,1,Abeja,7,Miel,10.348,0,41.76,432.121,0
2018,30,Veracruz,176,Jáltipan,91,Jesús Carranza,1,Abeja,2,Cera,0.119,0,105.16,12.514,0
2018,30,Veracruz,176,Jáltipan,91,Jesús Carranza,1,Abeja,7,Miel,1.853,0,40.39,74.85,0
2018,30,Veracruz,176,Jáltipan,104,Mecayapan,1,Abeja,2,Cera,0.51,0,106.4,54.264,0
2018,30,Veracruz,176,Jáltipan,104,Mecayapan,1,Abeja,7,Miel,7.766,0,41.83,324.888,0
2018,30,Veracruz,176,Jáltipan,116,Oluta,1,Abeja,2,Cera,0.196,0,105.09,20.598,0
2018,30,Veracruz,176,Jáltipan,116,Oluta,1,Abeja,7,Miel,3,0,40.27,120.821,0
2018,30,Veracruz,176,Jáltipan,120,Oteapan,1,Abeja,2,Cera,0.058,0,104.67,6.071,0
2018,30,Veracruz,176,Jáltipan,120,Oteapan,1,Abeja,7,Miel,1.284,0,39.97,51.325,0
2018,30,Veracruz,176,Jáltipan,122,Pajapan,1,Abeja,2,Cera,0.117,0,106.13,12.417,0
2018,30,Veracruz,176,Jáltipan,122,Pajapan,1,Abeja,7,Miel,1.886,0,41.76,78.76,0
2018,30,Veracruz,176,Jáltipan,142,San Juan Evangelista,1,Abeja,2,Cera,0.084,0,105.01,8.821,0
2018,30,Veracruz,176,Jáltipan,142,San Juan Evangelista,1,Abeja,7,Miel,1.349,0,40.49,54.615,0
2018,30,Veracruz,176,Jáltipan,144,Sayula de Alemán,1,Abeja,2,Cera,0.188,0,105.27,19.791,0
2018,30,Veracruz,176,Jáltipan,144,Sayula de Alemán,1,Abeja,7,Miel,2.849,0,40.39,115.071,0
2018,30,Veracruz,176,Jáltipan,145,Soconusco,1,Abeja,2,Cera,0.531,0,105.39,55.962,0
2018,30,Veracruz,176,Jáltipan,145,Soconusco,1,Abeja,7,Miel,8.083,0,40.44,326.875,0
2018,30,Veracruz,176,Jáltipan,149,Soteapan,1,Abeja,2,Cera,0.162,0,106.41,17.238,0
2018,30,Veracruz,176,Jáltipan,149,Soteapan,1,Abeja,7,Miel,2.517,0,41.84,105.301,0
2018,30,Veracruz,176,Jáltipan,210,Tatahuicapan de Juárez,1,Abeja,2,Cera,0.063,0,106.17,6.689,0
2018,30,Veracruz,176,Jáltipan,210,Tatahuicapan de Juárez,1,Abeja,7,Miel,1.071,0,41.85,44.817,0
2018,30,Veracruz,176,Jáltipan,172,Texistepec,1,Abeja,2,Cera,0.133,0,106.36,14.146,0
2018,30,Veracruz,176,Jáltipan,172,Texistepec,1,Abeja,7,Miel,2.122,0,40.87,86.735,0
2018,30,Veracruz,172,La Antigua,4,Actopan,1,Abeja,2,Cera,0.109,0,53.55,5.837,0
2018,30,Veracruz,172,La Antigua,4,Actopan,1,Abeja,7,Miel,3.144,0,59.13,185.895,0
2018,30,Veracruz,172,La Antigua,9,Alto Lucero de Gutiérrez Barrios,1,Abeja,2,Cera,0.134,0,53.67,7.192,0
2018,30,Veracruz,172,La Antigua,9,Alto Lucero de Gutiérrez Barrios,1,Abeja,7,Miel,3.837,0,58.78,225.53,0
2018,30,Veracruz,172,La Antigua,16,La Antigua,1,Abeja,2,Cera,0.053,0,57,3.021,0
2018,30,Veracruz,172,La Antigua,16,La Antigua,1,Abeja,7,Miel,1.532,0,59.55,91.228,0
2018,30,Veracruz,172,La Antigua,126,Paso de Ovejas,1,Abeja,2,Cera,0.07,0,55.5,3.885,0
2018,30,Veracruz,172,La Antigua,126,Paso de Ovejas,1,Abeja,7,Miel,2.014,0,61.05,122.957,0
2018,30,Veracruz,172,La Antigua,134,Puente Nacional,1,Abeja,2,Cera,0.832,0,35.46,29.503,0
2018,30,Veracruz,172,La Antigua,134,Puente Nacional,1,Abeja,7,Miel,39.084,0,68.83,2690.065,0
2018,30,Veracruz,172,La Antigua,191,Ursulo Galván,1,Abeja,2,Cera,0.148,0,57.8,8.554,0
2018,30,Veracruz,172,La Antigua,191,Ursulo Galván,1,Abeja,7,Miel,4.221,0,59.03,249.173,0
2018,30,Veracruz,169,Martínez de la Torre,23,Atzalan,1,Abeja,2,Cera,1.802,0,100,180.2,0
2018,30,Veracruz,169,Martínez de la Torre,23,Atzalan,1,Abeja,7,Miel,67.789,0,40.53,2747.824,0
2018,30,Veracruz,169,Martínez de la Torre,64,Chumatlán,1,Abeja,2,Cera,0.304,0,100,30.4,0
2018,30,Veracruz,169,Martínez de la Torre,64,Chumatlán,1,Abeja,7,Miel,7.888,0,47.35,373.52,0
2018,30,Veracruz,169,Martínez de la Torre,37,Coahuitlán,1,Abeja,2,Cera,0.092,0,100,9.2,0
2018,30,Veracruz,169,Martínez de la Torre,37,Coahuitlán,1,Abeja,7,Miel,2.4,0,52.65,126.355,0
2018,30,Veracruz,169,Martínez de la Torre,42,Colipa,1,Abeja,2,Cera,1.158,0,100,115.8,0
2018,30,Veracruz,169,Martínez de la Torre,42,Colipa,1,Abeja,7,Miel,42.755,0,44.4,1898.138,0
2018,30,Veracruz,169,Martínez de la Torre,50,Coxquihui,1,Abeja,2,Cera,0.533,0,100,53.3,0
2018,30,Veracruz,169,Martínez de la Torre,50,Coxquihui,1,Abeja,7,Miel,13.86,0,52.65,729.69,0
2018,30,Veracruz,169,Martínez de la Torre,51,Coyutla,1,Abeja,2,Cera,1.22,0,100,122,0
2018,30,Veracruz,169,Martínez de la Torre,51,Coyutla,1,Abeja,7,Miel,43.363,0,43.94,1905.424,0
2018,30,Veracruz,169,Martínez de la Torre,66,Espinal,1,Abeja,2,Cera,1.131,0,100,113.1,0
2018,30,Veracruz,169,Martínez de la Torre,66,Espinal,1,Abeja,7,Miel,29.416,0,44.71,1315.07,0
2018,30,Veracruz,169,Martínez de la Torre,67,Filomeno Mata,1,Abeja,2,Cera,0.333,0,100,33.3,0
2018,30,Veracruz,169,Martínez de la Torre,67,Filomeno Mata,1,Abeja,7,Miel,8.679,0,47.35,410.975,0
2018,30,Veracruz,169,Martínez de la Torre,69,Gutiérrez Zamora,1,Abeja,2,Cera,1.105,0,100,110.5,0
2018,30,Veracruz,169,Martínez de la Torre,69,Gutiérrez Zamora,1,Abeja,7,Miel,27.075,0,40,1083,0
2018,30,Veracruz,169,Martínez de la Torre,95,Juchique de Ferrer,1,Abeja,2,Cera,1.182,0,100,118.2,0
2018,30,Veracruz,169,Martínez de la Torre,95,Juchique de Ferrer,1,Abeja,7,Miel,44.665,0,44.37,1981.62,0
2018,30,Veracruz,169,Martínez de la Torre,102,Martínez de La Torre,1,Abeja,2,Cera,5.966,0,100,596.6,0
2018,30,Veracruz,169,Martínez de la Torre,102,Martínez de La Torre,1,Abeja,7,Miel,88.14,0,40.47,3567.3,0
2018,30,Veracruz,169,Martínez de la Torre,103,Mecatlán,1,Abeja,2,Cera,0.189,0,100,18.9,0
2018,30,Veracruz,169,Martínez de la Torre,103,Mecatlán,1,Abeja,7,Miel,4.857,0,47.35,229.995,0
2018,30,Veracruz,169,Martínez de la Torre,109,Misantla,1,Abeja,2,Cera,2.779,0,100,277.9,0
2018,30,Veracruz,169,Martínez de la Torre,109,Misantla,1,Abeja,7,Miel,92.41,0,44.1,4074.85,0
2018,30,Veracruz,169,Martínez de la Torre,114,Nautla,1,Abeja,2,Cera,1.768,0,100,176.8,0
2018,30,Veracruz,169,Martínez de la Torre,114,Nautla,1,Abeja,7,Miel,65.148,0,43.32,2822.32,0
2018,30,Veracruz,169,Martínez de la Torre,124,Papantla,1,Abeja,2,Cera,10.767,0,100,1076.7,0
2018,30,Veracruz,169,Martínez de la Torre,124,Papantla,1,Abeja,7,Miel,387.441,0,37.53,14541.64,0
2018,30,Veracruz,169,Martínez de la Torre,211,San Rafael,1,Abeja,2,Cera,3.269,0,100,326.9,0
2018,30,Veracruz,169,Martínez de la Torre,211,San Rafael,1,Abeja,7,Miel,123.907,0,39.69,4917.89,0
2018,30,Veracruz,169,Martínez de la Torre,158,Tecolutla,1,Abeja,2,Cera,1.984,0,100,198.4,0
2018,30,Veracruz,169,Martínez de la Torre,158,Tecolutla,1,Abeja,7,Miel,68.161,0,40.46,2757.588,0
2018,30,Veracruz,169,Martínez de la Torre,163,Tenochtitlán,1,Abeja,2,Cera,0.51,0,100,51,0
2018,30,Veracruz,169,Martínez de la Torre,163,Tenochtitlán,1,Abeja,7,Miel,13.008,0,47.35,615.965,0
2018,30,Veracruz,169,Martínez de la Torre,183,Tlapacoyan,1,Abeja,2,Cera,4.399,0,100,439.9,0
2018,30,Veracruz,169,Martínez de la Torre,183,Tlapacoyan,1,Abeja,7,Miel,150.439,0,39.66,5966.166,0
2018,30,Veracruz,169,Martínez de la Torre,192,Vega de Alatorre,1,Abeja,2,Cera,2.238,0,100,223.8,0
2018,30,Veracruz,169,Martínez de la Torre,192,Vega de Alatorre,1,Abeja,7,Miel,76.379,0,43.87,3351.012,0
2018,30,Veracruz,169,Martínez de la Torre,197,Yecuatla,1,Abeja,2,Cera,1.609,0,100,160.9,0
2018,30,Veracruz,169,Martínez de la Torre,197,Yecuatla,1,Abeja,7,Miel,59.309,0,43.38,2573.06,0
2018,30,Veracruz,169,Martínez de la Torre,203,Zozocolco de Hidalgo,1,Abeja,2,Cera,0.112,0,100,11.2,0
2018,30,Veracruz,169,Martínez de la Torre,203,Zozocolco de Hidalgo,1,Abeja,7,Miel,2.909,0,52.65,153.15,0
2018,30,Veracruz,178,Pánuco,27,Benito Juárez,1,Abeja,2,Cera,0.211,0,106.64,22.501,0
2018,30,Veracruz,178,Pánuco,27,Benito Juárez,1,Abeja,7,Miel,2.485,0,51,126.738,0
2018,30,Veracruz,178,Pánuco,55,Chalma,1,Abeja,2,Cera,1.023,0,108.4,110.893,0
2018,30,Veracruz,178,Pánuco,55,Chalma,1,Abeja,7,Miel,12.029,0,51.09,614.537,0
2018,30,Veracruz,178,Pánuco,56,Chiconamel,1,Abeja,2,Cera,0.661,0,108.28,71.573,0
2018,30,Veracruz,178,Pánuco,56,Chiconamel,1,Abeja,7,Miel,7.77,0,50.74,394.288,0
2018,30,Veracruz,178,Pánuco,58,Chicontepec,1,Abeja,2,Cera,4.727,0,91.23,431.265,0
2018,30,Veracruz,178,Pánuco,58,Chicontepec,1,Abeja,7,Miel,149.647,0,50.09,7496.529,0
2018,30,Veracruz,178,Pánuco,60,Chinampa de Gorostiza,1,Abeja,2,Cera,0.263,0,108.53,28.543,0
2018,30,Veracruz,178,Pánuco,60,Chinampa de Gorostiza,1,Abeja,7,Miel,3.106,0,50.77,157.688,0
2018,30,Veracruz,178,Pánuco,35,Citlaltépetl,1,Abeja,2,Cera,0.065,0,108.78,7.071,0
2018,30,Veracruz,178,Pánuco,35,Citlaltépetl,1,Abeja,7,Miel,0.776,0,51.09,39.643,0
2018,30,Veracruz,178,Pánuco,121,Ozuluama de Mascareñas,1,Abeja,2,Cera,1.375,0,99.53,136.854,0
2018,30,Veracruz,178,Pánuco,121,Ozuluama de Mascareñas,1,Abeja,7,Miel,16.162,0,50.62,818.155,0
2018,30,Veracruz,178,Pánuco,123,Pánuco,1,Abeja,2,Cera,6.775,0,99.49,674.045,0
2018,30,Veracruz,178,Pánuco,123,Pánuco,1,Abeja,7,Miel,75.79,0,50.01,3790.184,0
2018,30,Veracruz,178,Pánuco,129,Platón Sánchez,1,Abeja,2,Cera,0.118,0,108.36,12.786,0
2018,30,Veracruz,178,Pánuco,129,Platón Sánchez,1,Abeja,7,Miel,1.397,0,50.77,70.92,0
2018,30,Veracruz,178,Pánuco,150,Tamalín,1,Abeja,2,Cera,0.396,0,108.35,42.907,0
2018,30,Veracruz,178,Pánuco,150,Tamalín,1,Abeja,7,Miel,4.661,0,50.77,236.635,0
2018,30,Veracruz,178,Pánuco,152,Tampico Alto,1,Abeja,2,Cera,0.581,0,109.58,63.666,0
2018,30,Veracruz,178,Pánuco,152,Tampico Alto,1,Abeja,7,Miel,6.837,0,50.75,346.948,0
2018,30,Veracruz,178,Pánuco,154,Tantima,1,Abeja,2,Cera,1.455,0,98.32,143.056,0
2018,30,Veracruz,178,Pánuco,154,Tantima,1,Abeja,7,Miel,17.095,0,50.86,869.37,0
2018,30,Veracruz,178,Pánuco,155,Tantoyuca,1,Abeja,2,Cera,2.111,0,98.24,207.385,0
2018,30,Veracruz,178,Pánuco,155,Tantoyuca,1,Abeja,7,Miel,24.806,0,50.6,1255.134,0
2018,30,Veracruz,178,Pánuco,161,Tempoal,1,Abeja,2,Cera,0.475,0,108.45,51.514,0
2018,30,Veracruz,178,Pánuco,161,Tempoal,1,Abeja,7,Miel,5.327,0,50.85,270.904,0
2018,30,Veracruz,168,Tuxpan,160,Álamo Temapache,1,Abeja,2,Cera,5.727,0,66.95,383.422,0
2018,30,Veracruz,168,Tuxpan,160,Álamo Temapache,1,Abeja,7,Miel,199.778,0,42.01,8391.775,0
2018,30,Veracruz,168,Tuxpan,157,Castillo de Teayo,1,Abeja,2,Cera,1.334,0,80,106.72,0
2018,30,Veracruz,168,Tuxpan,157,Castillo de Teayo,1,Abeja,7,Miel,39.061,0,44.38,1733.375,0
2018,30,Veracruz,168,Tuxpan,33,Cazones de Herrera,1,Abeja,2,Cera,0.233,0,96.52,22.489,0
2018,30,Veracruz,168,Tuxpan,33,Cazones de Herrera,1,Abeja,7,Miel,3.322,0,55.33,183.798,0
2018,30,Veracruz,168,Tuxpan,34,Cerro Azul,1,Abeja,2,Cera,0.719,0,50.7,36.452,0
2018,30,Veracruz,168,Tuxpan,34,Cerro Azul,1,Abeja,7,Miel,21.108,0,43.88,926.182,0
2018,30,Veracruz,168,Tuxpan,40,Coatzintla,1,Abeja,2,Cera,0.169,0,100.24,16.941,0
2018,30,Veracruz,168,Tuxpan,40,Coatzintla,1,Abeja,7,Miel,1.788,0,55.27,98.817,0
2018,30,Veracruz,168,Tuxpan,151,Tamiahua,1,Abeja,2,Cera,2.706,0,97.5,263.835,0
2018,30,Veracruz,168,Tuxpan,151,Tamiahua,1,Abeja,7,Miel,28.946,0,35,1013.11,0
